puzzle,path,generated,expanded,close,open,alg
Jam-17,28,7980,848,848,316,0
Jam-17,28,7972,848,848,315,0
Jam-17,28,7871,836,836,314,0
Jam-17,29,7751,825,825,313,0
Jam-17,29,7871,838,838,318,0
Jam-17,29,7877,838,838,336,0
Jam-17,28,7764,825,825,294,0
Jam-17,29,7923,843,843,311,0
Jam-17,28,7831,832,832,303,0
Jam-17,29,7899,841,841,309,0
Jam-17,28,7854,834,834,302,0
Jam-17,29,7919,843,843,322,0
Jam-17,29,7896,840,840,321,0
Jam-17,29,7823,831,831,309,0
Jam-17,28,7993,850,850,324,0
Jam-17,28,7708,819,819,290,0
Jam-17,29,7888,839,839,311,0
Jam-17,29,7907,842,842,329,0
Jam-17,28,7951,845,845,326,0
Jam-17,29,7907,842,842,323,0
Jam-17,28,7866,837,837,292,0
Jam-17,28,7950,845,845,322,0
Jam-17,28,7852,834,834,317,0
Jam-17,29,7767,827,827,320,0
Jam-17,29,7830,833,833,328,0
Jam-17,29,7894,840,840,342,0
Jam-17,29,7827,833,833,327,0
Jam-17,28,7983,849,849,338,0
Jam-17,28,7849,833,833,309,0
Jam-17,28,7633,810,810,271,0
Jam-17,29,7906,841,841,319,0
Jam-17,28,7939,843,843,312,0
Jam-17,28,7830,831,831,305,0
Jam-17,28,7678,815,815,278,0
Jam-17,28,7933,843,843,310,0
Jam-17,28,7978,849,849,333,0
Jam-17,28,7929,843,843,326,0
Jam-17,28,7995,849,849,323,0
Jam-17,29,7952,847,847,317,0
Jam-17,28,7773,825,825,298,0
Jam-17,29,7810,830,830,288,0
Jam-17,29,7888,840,840,307,0
Jam-17,28,7823,831,831,317,0
Jam-17,28,7742,822,822,293,0
Jam-17,28,7840,833,833,321,0
Jam-17,29,7780,827,827,329,0
Jam-17,28,7793,828,828,292,0
Jam-17,29,7940,845,845,322,0
Jam-17,28,7767,824,824,308,0
Jam-17,29,7798,830,830,324,0
Jam-17,28,7985,849,849,322,0
Jam-17,28,7772,825,825,300,0
Jam-17,28,8001,851,851,324,0
Jam-17,29,7748,823,823,310,0
Jam-17,28,7971,847,847,317,0
Jam-17,29,7781,827,827,328,0
Jam-17,28,7740,821,821,284,0
Jam-17,28,7737,822,822,281,0
Jam-17,29,7807,831,831,324,0
Jam-17,28,7980,849,849,319,0
Jam-17,28,8060,857,857,334,0
Jam-17,28,7791,828,828,305,0
Jam-18,28,2420,305,305,380,0
Jam-18,27,2389,301,301,383,0
Jam-18,30,2262,284,284,371,0
Jam-18,27,2361,296,296,393,0
Jam-18,30,2367,297,297,381,0
Jam-18,30,2331,294,294,360,0
Jam-18,28,2428,304,304,384,0
Jam-18,30,2245,281,281,368,0
Jam-18,26,2431,305,305,394,0
Jam-18,26,2315,290,290,390,0
Jam-18,28,2257,283,283,365,0
Jam-18,30,2259,283,283,369,0
Jam-18,28,2354,294,294,380,0
Jam-18,26,2417,304,304,389,0
Jam-18,28,2327,293,293,358,0
Jam-18,28,2262,284,284,365,0
Jam-18,30,2353,296,296,370,0
Jam-18,28,2343,295,295,387,0
Jam-18,26,2371,297,297,389,0
Jam-18,28,2345,295,295,374,0
Jam-18,27,2462,309,309,398,0
Jam-18,28,2363,296,296,380,0
Jam-18,28,2369,298,298,378,0
Jam-18,26,2444,307,307,389,0
Jam-18,30,2214,277,277,357,0
Jam-18,30,2205,276,276,357,0
Jam-18,30,2423,303,303,394,0
Jam-18,27,2399,302,302,387,0
Jam-18,30,2347,294,294,381,0
Jam-18,30,2350,294,294,371,0
Jam-18,26,2336,291,291,391,0
Jam-18,26,2378,300,300,371,0
Jam-18,28,2227,279,279,359,0
Jam-18,26,2278,287,287,366,0
Jam-18,27,2314,289,289,385,0
Jam-18,30,2348,295,295,367,0
Jam-18,30,2313,289,289,367,0
Jam-18,28,2398,301,301,383,0
Jam-18,28,2384,300,300,382,0
Jam-18,30,2325,291,291,389,0
Jam-18,28,2370,297,297,377,0
Jam-18,27,2438,306,306,400,0
Jam-18,30,2361,298,298,372,0
Jam-18,28,2209,276,276,356,0
Jam-18,30,2268,285,285,373,0
Jam-18,30,2444,307,307,397,0
Jam-18,30,2322,293,293,369,0
Jam-18,30,2323,293,293,370,0
Jam-18,28,2255,283,283,368,0
Jam-18,26,2323,292,292,382,0
Jam-18,30,2365,297,297,371,0
Jam-18,28,2244,281,281,370,0
Jam-18,30,2271,285,285,370,0
Jam-18,28,2417,302,302,384,0
Jam-18,30,2273,283,283,374,0
Jam-18,30,2252,282,282,370,0
Jam-18,26,2375,298,298,381,0
Jam-18,28,2270,284,284,368,0
Jam-18,28,2364,297,297,365,0
Jam-18,27,2313,289,289,374,0
Jam-18,28,2338,292,292,371,0
Jam-18,27,2357,297,297,388,0
Jam-18,28,2307,289,289,376,0
Jam-18,27,2358,297,297,373,0
Jam-18,30,2382,300,300,371,0
Jam-18,28,2338,294,294,364,0
Jam-18,30,2255,283,283,371,0
Jam-18,28,2270,285,285,355,0
Jam-18,28,2402,300,300,382,0
Jam-18,30,2239,282,282,357,0
Jam-18,26,2393,301,301,376,0
Jam-18,30,2255,281,281,371,0
Jam-18,30,2357,296,296,383,0
Jam-18,28,2339,294,294,369,0
Jam-18,26,2395,300,300,387,0
Jam-18,28,2268,285,285,368,0
Jam-18,30,2334,292,292,379,0
Jam-18,30,2291,288,288,377,0
Jam-18,30,2305,290,290,364,0
Jam-18,30,2311,289,289,367,0
Jam-18,30,2443,306,306,394,0
Jam-18,26,2281,285,285,380,0
Jam-18,30,2307,290,290,362,0
Jam-18,30,2264,285,285,362,0
Jam-18,28,2348,295,295,381,0
Jam-18,30,2359,297,297,368,0
Jam-18,30,2390,300,300,381,0
Jam-18,30,2391,300,300,383,0
Jam-18,26,2302,288,288,377,0
Jam-18,30,2241,282,282,366,0
Jam-18,28,2387,300,300,371,0
Jam-18,28,2295,286,286,377,0
Jam-18,30,2278,287,287,375,0
Jam-18,26,2358,295,295,386,0
Jam-18,28,2245,280,280,369,0
Jam-18,28,2450,309,309,391,0
Jam-18,30,2345,295,295,368,0
Jam-18,28,2349,294,294,388,0
Jam-18,28,2423,304,304,392,0
Jam-18,30,2334,293,293,383,0
Jam-19,23,3245,432,432,60,0
Jam-19,23,3213,429,429,51,0
Jam-19,23,3226,427,427,81,0
Jam-19,23,3174,422,422,56,0
Jam-19,23,3153,417,417,72,0
Jam-19,23,3220,427,427,76,0
Jam-19,23,3226,426,426,80,0
Jam-19,23,3169,422,422,56,0
Jam-19,23,3215,430,430,46,0
Jam-19,23,3157,418,418,55,0
Jam-19,23,3271,436,436,62,0
Jam-19,23,3254,433,433,59,0
Jam-19,23,3330,442,442,84,0
Jam-19,23,3253,431,431,83,0
Jam-19,23,3269,435,435,65,0
Jam-19,23,3192,424,424,61,0
Jam-19,23,3170,420,420,66,0
Jam-19,23,3232,431,431,51,0
Jam-19,23,3243,432,432,66,0
Jam-19,23,3198,423,423,71,0
Jam-19,23,3219,429,429,58,0
Jam-19,23,3217,430,430,53,0
Jam-19,23,3185,423,423,59,0
Jam-19,23,3232,431,431,52,0
Jam-19,23,3204,427,427,59,0
Jam-19,23,3244,432,432,58,0
Jam-19,23,3191,424,424,56,0
Jam-19,23,3139,416,416,55,0
Jam-19,23,3151,418,418,59,0
Jam-19,23,3200,423,423,71,0
Jam-19,23,3162,421,421,54,0
Jam-19,23,3113,412,412,51,0
Jam-19,23,3215,424,424,80,0
Jam-19,23,3243,433,433,58,0
Jam-19,23,3246,430,430,81,0
Jam-19,23,3208,426,426,52,0
Jam-19,23,3207,422,422,90,0
Jam-19,23,3268,434,434,75,0
Jam-19,23,3215,423,423,88,0
Jam-19,23,3162,418,418,73,0
Jam-19,23,3230,431,431,55,0
Jam-19,23,3184,423,423,61,0
Jam-19,23,3154,417,417,66,0
Jam-19,23,3221,424,424,87,0
Jam-19,23,3175,420,420,69,0
Jam-19,23,3277,439,439,53,0
Jam-19,23,3164,419,419,63,0
Jam-19,23,3203,426,426,61,0
Jam-19,23,3262,435,435,61,0
Jam-19,23,3267,436,436,52,0
Jam-19,23,3212,428,428,55,0
Jam-19,23,3229,429,429,65,0
Jam-19,23,3241,432,432,69,0
Jam-19,23,3249,433,433,58,0
Jam-19,23,3169,421,421,62,0
Jam-19,23,3184,422,422,66,0
Jam-19,23,3149,417,417,62,0
Jam-19,23,3196,424,424,63,0
Jam-19,23,3213,427,427,65,0
Jam-19,23,3277,438,438,60,0
Jam-19,23,3219,430,430,45,0
Jam-19,23,3293,437,437,70,0
Jam-19,23,3194,424,424,67,0
Jam-19,23,3138,415,415,62,0
Jam-19,23,3153,419,419,51,0
Jam-19,23,3269,436,436,59,0
Jam-19,23,3220,428,428,62,0
Jam-19,23,3223,429,429,62,0
Jam-19,23,3169,420,420,67,0
Jam-19,23,3132,415,415,54,0
Jam-19,23,3185,425,425,46,0
Jam-19,23,3186,422,422,66,0
Jam-19,23,3227,430,430,53,0
Jam-19,23,3192,421,421,78,0
Jam-19,23,3261,436,436,50,0
Jam-19,23,3139,415,415,57,0
Jam-19,23,3223,429,429,60,0
Jam-19,23,3174,423,423,47,0
Jam-19,23,3215,429,429,54,0
Jam-19,23,3144,417,417,53,0
Jam-19,23,3145,417,417,64,0
Jam-19,23,3254,433,433,68,0
Jam-19,23,3178,422,422,64,0
Jam-19,23,3174,420,420,69,0
Jam-19,23,3187,424,424,61,0
Jam-19,23,3239,427,427,79,0
Jam-19,23,3200,425,425,66,0
Jam-19,23,3259,429,429,92,0
Jam-19,23,3214,429,429,60,0
Jam-19,23,3269,432,432,88,0
Jam-19,23,3276,434,434,78,0
Jam-19,23,3229,427,427,72,0
Jam-19,23,3261,437,437,43,0
Jam-19,23,3220,427,427,61,0
Jam-19,23,3177,423,423,47,0
Jam-19,23,3159,420,420,59,0
Jam-19,23,3176,423,423,52,0
Jam-19,23,3169,421,421,58,0
Jam-19,23,3203,426,426,65,0
Jam-19,23,3190,425,425,54,0
Jam-20,10,285,32,32,130,0
Jam-20,11,217,26,26,110,0
Jam-20,13,307,39,39,132,0
Jam-20,10,135,16,16,74,0
Jam-20,11,223,26,26,116,0
Jam-20,11,198,25,25,92,0
Jam-20,12,327,39,39,144,0
Jam-20,13,390,47,47,167,0
Jam-20,13,294,37,37,140,0
Jam-20,12,265,33,33,120,0
Jam-20,11,221,28,28,100,0
Jam-20,12,358,43,43,160,0
Jam-20,11,215,27,27,98,0
Jam-20,13,317,42,42,126,0
Jam-20,11,213,24,24,109,0
Jam-20,11,181,24,24,81,0
Jam-20,12,252,31,31,120,0
Jam-20,11,218,26,26,110,0
Jam-20,11,251,30,30,126,0
Jam-20,12,284,35,35,133,0
Jam-20,12,244,29,29,118,0
Jam-20,13,243,31,31,114,0
Jam-20,12,192,25,25,98,0
Jam-20,10,160,20,20,81,0
Jam-20,11,255,31,31,119,0
Jam-20,11,232,29,29,108,0
Jam-20,12,323,40,40,142,0
Jam-20,11,333,39,39,144,0
Jam-20,10,186,22,22,99,0
Jam-20,12,239,29,29,115,0
Jam-20,12,249,31,31,121,0
Jam-20,13,231,30,30,106,0
Jam-20,12,399,50,50,151,0
Jam-20,13,301,37,37,135,0
Jam-20,11,181,22,22,97,0
Jam-20,11,173,22,22,85,0
Jam-20,12,351,42,42,157,0
Jam-20,12,300,36,36,140,0
Jam-20,12,353,41,41,157,0
Jam-20,11,214,27,27,105,0
Jam-20,13,413,50,50,173,0
Jam-20,13,296,38,38,137,0
Jam-20,11,176,23,23,90,0
Jam-20,12,296,37,37,139,0
Jam-20,11,246,29,29,121,0
Jam-20,12,196,25,25,101,0
Jam-20,11,301,35,35,138,0
Jam-20,13,271,36,36,112,0
Jam-20,11,242,28,28,123,0
Jam-20,11,241,29,29,117,0
Jam-20,11,273,32,32,128,0
Jam-20,11,227,27,27,110,0
Jam-20,11,207,26,26,96,0
Jam-20,11,179,24,24,85,0
Jam-20,12,303,38,38,129,0
Jam-20,12,274,33,33,131,0
Jam-20,11,287,34,34,128,0
Jam-20,13,276,34,34,125,0
Jam-20,10,134,17,17,68,0
Jam-20,10,217,24,24,108,0
Jam-20,12,382,47,47,158,0
Jam-20,10,149,18,18,77,0
Jam-20,11,197,25,25,92,0
Jam-20,11,220,27,27,103,0
Jam-20,12,257,31,31,123,0
Jam-20,13,344,44,44,140,0
Jam-20,11,190,22,22,103,0
Jam-20,11,234,27,27,112,0
Jam-20,12,246,30,30,124,0
Jam-20,13,422,50,50,182,0
Jam-20,13,301,39,39,132,0
Jam-20,13,336,42,42,146,0
Jam-20,12,181,23,23,91,0
Jam-20,11,181,22,22,95,0
Jam-20,10,188,21,21,101,0
Jam-20,11,246,29,29,121,0
Jam-20,13,284,36,36,132,0
Jam-20,12,282,35,35,127,0
Jam-20,12,234,29,29,110,0
Jam-20,11,286,34,34,129,0
Jam-20,11,248,29,29,124,0
Jam-20,13,305,39,39,130,0
Jam-20,11,221,27,27,106,0
Jam-20,10,249,28,28,119,0
Jam-20,11,193,22,22,105,0
Jam-20,12,233,30,30,106,0
Jam-20,13,311,39,39,144,0
Jam-20,12,276,35,35,120,0
Jam-20,11,226,28,28,114,0
Jam-20,11,191,24,24,95,0
Jam-20,12,326,37,37,145,0
Jam-20,11,153,18,18,89,0
Jam-20,12,386,49,49,146,0
Jam-20,13,291,36,36,130,0
Jam-20,13,232,30,30,106,0
Jam-20,12,347,40,40,155,0
Jam-20,12,365,43,43,161,0
Jam-20,12,286,35,35,125,0
Jam-20,11,186,24,24,84,0
Jam-20,13,288,36,36,132,0
Jam-2,10,234,27,27,115,0
Jam-2,10,223,26,26,108,0
Jam-2,10,239,28,28,113,0
Jam-2,10,244,28,28,119,0
Jam-2,10,270,31,31,128,0
Jam-2,10,245,28,28,120,0
Jam-2,10,229,27,27,109,0
Jam-2,10,207,24,24,102,0
Jam-2,10,261,29,29,130,0
Jam-2,10,274,31,31,133,0
Jam-2,10,259,29,29,128,0
Jam-2,10,265,30,30,127,0
Jam-2,10,222,26,26,107,0
Jam-2,10,255,30,30,117,0
Jam-2,10,252,29,29,121,0
Jam-2,10,218,25,25,108,0
Jam-2,10,205,24,24,100,0
Jam-2,10,265,30,30,127,0
Jam-2,10,276,31,31,133,0
Jam-2,10,242,27,27,123,0
Jam-2,10,216,25,25,106,0
Jam-2,10,274,31,31,132,0
Jam-2,10,282,32,32,134,0
Jam-2,10,259,29,29,129,0
Jam-2,10,274,31,31,131,0
Jam-2,10,248,28,28,123,0
Jam-2,10,269,31,31,128,0
Jam-2,10,262,30,30,129,0
Jam-2,10,242,28,28,117,0
Jam-2,10,257,29,29,126,0
Jam-2,10,280,32,32,133,0
Jam-2,10,247,28,28,120,0
Jam-2,10,249,28,28,126,0
Jam-2,10,238,28,28,111,0
Jam-2,10,225,25,25,117,0
Jam-2,10,220,26,26,106,0
Jam-2,10,225,26,26,110,0
Jam-2,10,217,25,25,107,0
Jam-2,10,265,30,30,130,0
Jam-2,10,258,30,30,121,0
Jam-2,10,243,28,28,116,0
Jam-2,10,260,30,30,124,0
Jam-2,10,217,25,25,108,0
Jam-2,10,240,27,27,123,0
Jam-2,10,239,28,28,113,0
Jam-2,10,259,30,30,123,0
Jam-2,10,244,28,28,119,0
Jam-2,10,243,27,27,122,0
Jam-2,10,249,28,28,125,0
Jam-2,10,286,33,33,132,0
Jam-2,10,267,30,30,130,0
Jam-2,10,218,25,25,108,0
Jam-2,10,218,25,25,109,0
Jam-2,10,247,29,29,117,0
Jam-2,10,226,26,26,110,0
Jam-2,10,276,31,31,132,0
Jam-2,10,261,30,30,124,0
Jam-2,10,235,27,27,115,0
Jam-2,10,246,28,28,122,0
Jam-2,10,273,31,31,131,0
Jam-2,10,238,28,28,113,0
Jam-2,10,268,31,31,125,0
Jam-2,10,230,27,27,110,0
Jam-2,10,257,29,29,126,0
Jam-2,10,276,31,31,134,0
Jam-2,10,280,32,32,134,0
Jam-2,10,257,30,30,122,0
Jam-2,10,246,29,29,116,0
Jam-2,10,258,29,29,126,0
Jam-2,10,242,28,28,117,0
Jam-2,10,259,30,30,124,0
Jam-2,10,251,28,28,127,0
Jam-2,10,258,29,29,127,0
Jam-2,10,264,30,30,129,0
Jam-2,10,244,27,27,124,0
Jam-2,10,238,27,27,118,0
Jam-2,10,236,27,27,115,0
Jam-2,10,222,26,26,108,0
Jam-2,10,241,28,28,115,0
Jam-2,10,264,30,30,128,0
Jam-2,10,242,28,28,118,0
Jam-2,10,275,31,31,134,0
Jam-2,10,275,31,31,134,0
Jam-2,10,230,27,27,110,0
Jam-2,10,239,28,28,115,0
Jam-2,10,230,26,26,114,0
Jam-2,10,248,29,29,116,0
Jam-2,10,271,31,31,131,0
Jam-2,10,298,34,34,138,0
Jam-2,10,215,25,25,105,0
Jam-2,10,267,31,31,125,0
Jam-2,10,264,30,30,130,0
Jam-2,10,248,29,29,118,0
Jam-2,10,265,30,30,131,0
Jam-2,10,280,32,32,134,0
Jam-2,10,271,31,31,128,0
Jam-2,10,265,30,30,130,0
Jam-2,10,252,29,29,120,0
Jam-2,10,248,29,29,117,0
Jam-2,10,231,26,26,116,0
Jam-21,22,915,145,145,71,0
Jam-21,22,893,140,140,77,0
Jam-21,23,910,143,143,74,0
Jam-21,22,913,144,144,73,0
Jam-21,23,889,140,140,78,0
Jam-21,23,911,143,143,75,0
Jam-21,23,896,141,141,77,0
Jam-21,22,902,142,142,78,0
Jam-21,22,855,134,134,71,0
Jam-21,22,886,141,141,74,0
Jam-21,22,899,141,141,75,0
Jam-21,23,931,147,147,72,0
Jam-21,23,916,144,144,77,0
Jam-21,22,890,140,140,69,0
Jam-21,23,891,141,141,67,0
Jam-21,23,912,143,143,76,0
Jam-21,23,895,142,142,76,0
Jam-21,23,883,140,140,75,0
Jam-21,22,937,147,147,73,0
Jam-21,23,874,137,137,79,0
Jam-21,23,905,143,143,73,0
Jam-21,22,868,136,136,78,0
Jam-21,22,905,143,143,77,0
Jam-21,23,891,140,140,70,0
Jam-21,23,932,147,147,73,0
Jam-21,22,886,139,139,77,0
Jam-21,23,923,145,145,75,0
Jam-21,22,885,139,139,79,0
Jam-21,23,870,137,137,74,0
Jam-21,23,937,147,147,73,0
Jam-21,22,935,148,148,72,0
Jam-21,22,893,141,141,77,0
Jam-21,22,915,144,144,71,0
Jam-21,23,935,147,147,71,0
Jam-21,23,922,144,144,73,0
Jam-21,23,935,148,148,72,0
Jam-21,22,891,139,139,78,0
Jam-21,23,901,143,143,75,0
Jam-21,22,889,140,140,76,0
Jam-21,22,875,138,138,76,0
Jam-21,22,923,145,145,72,0
Jam-21,23,873,138,138,73,0
Jam-21,23,882,138,138,69,0
Jam-21,22,930,147,147,73,0
Jam-21,23,875,138,138,74,0
Jam-21,22,898,142,142,76,0
Jam-21,23,919,145,145,75,0
Jam-21,23,895,140,140,77,0
Jam-21,22,874,137,137,79,0
Jam-21,23,893,141,141,70,0
Jam-21,23,859,135,135,71,0
Jam-21,22,917,144,144,73,0
Jam-21,22,904,143,143,72,0
Jam-21,23,876,138,138,74,0
Jam-21,22,919,144,144,72,0
Jam-21,22,880,138,138,77,0
Jam-21,23,930,147,147,71,0
Jam-21,23,899,142,142,69,0
Jam-21,22,917,144,144,73,0
Jam-21,22,905,143,143,72,0
Jam-21,23,929,146,146,74,0
Jam-21,22,937,147,147,73,0
Jam-21,23,886,139,139,69,0
Jam-21,23,893,140,140,73,0
Jam-21,23,901,141,141,76,0
Jam-21,22,937,147,147,73,0
Jam-21,22,897,142,142,69,0
Jam-21,22,908,143,143,74,0
Jam-21,22,910,144,144,73,0
Jam-21,22,887,140,140,79,0
Jam-21,22,897,140,140,77,0
Jam-21,23,925,145,145,74,0
Jam-21,23,893,140,140,77,0
Jam-21,22,894,141,141,68,0
Jam-21,22,875,138,138,75,0
Jam-21,23,911,144,144,73,0
Jam-21,23,900,142,142,73,0
Jam-21,23,926,146,146,74,0
Jam-21,23,895,141,141,79,0
Jam-21,22,866,136,136,74,0
Jam-21,22,916,144,144,76,0
Jam-21,23,898,141,141,77,0
Jam-21,22,941,148,148,75,0
Jam-21,22,912,143,143,76,0
Jam-21,22,928,145,145,72,0
Jam-21,23,930,146,146,74,0
Jam-21,22,899,142,142,70,0
Jam-21,23,889,141,141,75,0
Jam-21,23,891,141,141,76,0
Jam-21,22,899,141,141,72,0
Jam-21,22,879,138,138,67,0
Jam-21,22,897,142,142,68,0
Jam-21,22,916,144,144,71,0
Jam-21,22,917,144,144,71,0
Jam-21,22,918,145,145,74,0
Jam-21,23,918,145,145,73,0
Jam-21,22,901,142,142,74,0
Jam-21,22,907,142,142,75,0
Jam-21,23,907,142,142,74,0
Jam-21,22,877,138,138,77,0
Jam-3,15,2078,231,231,161,0
Jam-3,15,2062,230,230,152,0
Jam-3,15,1986,222,222,147,0
Jam-3,15,2078,231,231,161,0
Jam-3,15,2046,228,228,159,0
Jam-3,15,2001,223,223,170,0
Jam-3,15,1987,222,222,157,0
Jam-3,15,2106,234,234,170,0
Jam-3,15,2094,233,233,165,0
Jam-3,15,1997,223,223,151,0
Jam-3,15,1976,221,221,153,0
Jam-3,15,1920,215,215,143,0
Jam-3,15,1960,219,219,150,0
Jam-3,15,1959,219,219,145,0
Jam-3,15,2032,227,227,137,0
Jam-3,15,2022,225,225,167,0
Jam-3,15,1998,223,223,174,0
Jam-3,15,2078,231,231,161,0
Jam-3,15,2022,225,225,166,0
Jam-3,15,1994,222,222,176,0
Jam-3,15,1994,223,223,157,0
Jam-3,15,2076,231,231,157,0
Jam-3,15,1994,222,222,176,0
Jam-3,15,1986,221,221,174,0
Jam-3,15,2051,228,228,166,0
Jam-3,15,1982,221,221,171,0
Jam-3,15,2054,229,229,150,0
Jam-3,15,2056,230,230,143,0
Jam-3,15,2004,223,223,176,0
Jam-3,15,1980,221,221,167,0
Jam-3,15,2040,228,228,139,0
Jam-3,15,1934,216,216,154,0
Jam-3,15,2004,223,223,168,0
Jam-3,15,1992,222,222,171,0
Jam-3,15,1930,216,216,147,0
Jam-3,15,2032,227,227,137,0
Jam-3,15,1993,223,223,144,0
Jam-3,15,1946,218,218,147,0
Jam-3,15,1930,216,216,147,0
Jam-3,15,2084,232,232,159,0
Jam-3,15,2032,227,227,137,0
Jam-3,15,2044,228,228,146,0
Jam-3,15,2078,231,231,161,0
Jam-3,15,2088,232,232,162,0
Jam-3,15,2052,229,229,148,0
Jam-3,15,2078,231,231,161,0
Jam-3,15,2002,223,223,178,0
Jam-3,15,2042,228,228,141,0
Jam-3,15,1938,217,217,149,0
Jam-3,15,2044,228,228,146,0
Jam-3,15,1928,216,216,145,0
Jam-3,15,1994,222,222,176,0
Jam-3,15,2080,232,232,157,0
Jam-3,15,1920,215,215,143,0
Jam-3,15,1992,222,222,172,0
Jam-3,15,2048,229,229,141,0
Jam-3,15,1941,217,217,152,0
Jam-3,15,1936,217,217,147,0
Jam-3,15,2012,225,225,147,0
Jam-3,15,1960,219,219,152,0
Jam-3,15,1976,220,220,171,0
Jam-3,15,2006,224,224,142,0
Jam-3,15,2060,230,230,150,0
Jam-3,15,2048,229,229,141,0
Jam-3,15,1986,222,222,147,0
Jam-3,15,2027,226,226,150,0
Jam-3,15,2088,232,232,162,0
Jam-3,15,2076,231,231,157,0
Jam-3,15,2001,223,223,172,0
Jam-3,15,1956,219,219,145,0
Jam-3,15,1976,220,220,168,0
Jam-3,15,2022,225,225,168,0
Jam-3,15,1978,220,220,172,0
Jam-3,15,2070,231,231,153,0
Jam-3,15,1992,223,223,147,0
Jam-3,15,2014,224,224,174,0
Jam-3,15,1922,215,215,145,0
Jam-3,15,2086,232,232,163,0
Jam-3,15,2060,230,230,150,0
Jam-3,15,1946,218,218,151,0
Jam-3,15,1980,221,221,168,0
Jam-3,15,2036,227,227,176,0
Jam-3,15,2048,229,229,141,0
Jam-3,15,1948,218,218,156,0
Jam-3,15,2088,232,232,162,0
Jam-3,15,1972,220,220,165,0
Jam-3,15,2014,225,225,139,0
Jam-3,15,2062,230,230,152,0
Jam-3,15,2009,224,224,165,0
Jam-3,15,1972,220,220,168,0
Jam-3,15,2066,230,230,168,0
Jam-3,15,1960,219,219,152,0
Jam-3,15,2066,230,230,180,0
Jam-3,15,1984,221,221,170,0
Jam-3,15,2044,228,228,146,0
Jam-3,15,2038,227,227,171,0
Jam-3,15,1948,218,218,156,0
Jam-3,15,1980,221,221,154,0
Jam-3,15,2102,234,234,167,0
Jam-3,15,1964,219,219,163,0
Jam-4,9,136,22,22,44,0
Jam-4,9,140,21,21,54,0
Jam-4,9,110,17,17,44,0
Jam-4,9,116,19,19,38,0
Jam-4,9,126,20,20,42,0
Jam-4,9,122,19,19,46,0
Jam-4,9,137,22,22,46,0
Jam-4,9,161,23,23,60,0
Jam-4,9,160,23,23,60,0
Jam-4,9,110,17,17,44,0
Jam-4,9,191,28,28,62,0
Jam-4,9,162,25,25,49,0
Jam-4,9,174,26,26,54,0
Jam-4,9,122,19,19,44,0
Jam-4,9,103,16,16,42,0
Jam-4,9,141,22,22,48,0
Jam-4,9,106,17,17,41,0
Jam-4,9,141,21,21,55,0
Jam-4,9,116,18,18,44,0
Jam-4,9,135,20,20,54,0
Jam-4,9,137,21,21,54,0
Jam-4,9,168,25,25,59,0
Jam-4,9,186,27,27,63,0
Jam-4,9,175,25,25,65,0
Jam-4,9,125,19,19,51,0
Jam-4,9,108,17,17,41,0
Jam-4,9,158,24,24,50,0
Jam-4,9,151,23,23,53,0
Jam-4,9,119,18,18,48,0
Jam-4,9,156,24,24,52,0
Jam-4,9,115,18,18,46,0
Jam-4,9,168,25,25,59,0
Jam-4,9,165,25,25,55,0
Jam-4,9,165,25,25,54,0
Jam-4,9,183,27,27,59,0
Jam-4,9,164,25,25,52,0
Jam-4,9,142,22,22,49,0
Jam-4,9,139,21,21,54,0
Jam-4,9,140,21,21,55,0
Jam-4,9,129,19,19,54,0
Jam-4,9,171,26,26,58,0
Jam-4,9,116,18,18,45,0
Jam-4,9,157,24,24,50,0
Jam-4,9,165,25,25,56,0
Jam-4,9,157,23,23,59,0
Jam-4,9,173,26,26,58,0
Jam-4,9,136,21,21,50,0
Jam-4,9,170,26,26,52,0
Jam-4,9,156,24,24,51,0
Jam-4,9,165,25,25,56,0
Jam-4,9,153,23,23,56,0
Jam-4,9,158,24,24,52,0
Jam-4,9,168,24,24,64,0
Jam-4,9,157,23,23,58,0
Jam-4,9,137,21,21,48,0
Jam-4,9,132,20,20,54,0
Jam-4,9,157,24,24,51,0
Jam-4,9,144,23,23,44,0
Jam-4,9,150,23,23,50,0
Jam-4,9,175,25,25,65,0
Jam-4,9,131,20,20,47,0
Jam-4,9,162,24,24,57,0
Jam-4,9,141,22,22,47,0
Jam-4,9,121,20,20,38,0
Jam-4,9,147,23,23,48,0
Jam-4,9,130,20,20,50,0
Jam-4,9,135,20,20,53,0
Jam-4,9,122,20,20,39,0
Jam-4,9,108,17,17,41,0
Jam-4,9,106,17,17,40,0
Jam-4,9,146,22,22,57,0
Jam-4,9,134,20,20,56,0
Jam-4,9,156,23,23,57,0
Jam-4,9,125,19,19,48,0
Jam-4,9,119,19,19,44,0
Jam-4,9,141,21,21,58,0
Jam-4,9,130,21,21,44,0
Jam-4,9,144,22,22,52,0
Jam-4,9,117,18,18,47,0
Jam-4,9,149,23,23,52,0
Jam-4,9,173,25,25,64,0
Jam-4,9,136,20,20,51,0
Jam-4,9,117,19,19,40,0
Jam-4,9,122,19,19,45,0
Jam-4,9,157,24,24,50,0
Jam-4,9,172,26,26,56,0
Jam-4,9,146,22,22,53,0
Jam-4,9,134,20,20,49,0
Jam-4,9,186,28,28,59,0
Jam-4,9,145,22,22,50,0
Jam-4,9,142,21,21,53,0
Jam-4,9,153,23,23,57,0
Jam-4,9,142,21,21,55,0
Jam-4,9,135,20,20,54,0
