instance,alg,h_weight,learning_iters,alg_path,optimal_path,step
Jam-18,lrta4,1,25,548,19,42
Jam-18,lrta4,1,25,548,18,43
Jam-18,lrta4,1,25,548,18,44
Jam-18,lrta4,1,25,548,19,45
Jam-18,lrta4,1,25,548,18,46
Jam-18,lrta4,1,25,548,18,47
Jam-18,lrta4,1,25,548,19,48
Jam-18,lrta4,1,25,548,18,49
Jam-18,lrta4,1,25,548,19,50
Jam-18,lrta4,1,25,548,18,51
Jam-18,lrta4,1,25,548,17,52
Jam-18,lrta4,1,25,548,17,53
Jam-18,lrta4,1,25,548,17,54
Jam-18,lrta4,1,25,548,18,55
Jam-18,lrta4,1,25,548,18,56
Jam-18,lrta4,1,25,548,19,57
Jam-18,lrta4,1,25,548,19,58
Jam-18,lrta4,1,25,548,18,59
Jam-18,lrta4,1,25,548,18,60
Jam-18,lrta4,1,25,548,17,61
Jam-18,lrta4,1,25,548,18,62
Jam-18,lrta4,1,25,548,18,63
Jam-18,lrta4,1,25,548,18,64
Jam-18,lrta4,1,25,548,17,65
Jam-18,lrta4,1,25,548,16,66
Jam-18,lrta4,1,25,548,17,67
Jam-18,lrta4,1,25,548,18,68
Jam-18,lrta4,1,25,548,19,69
Jam-18,lrta4,1,25,548,20,70
Jam-18,lrta4,1,25,548,20,71
Jam-18,lrta4,1,25,548,20,72
Jam-18,lrta4,1,25,548,20,73
Jam-18,lrta4,1,25,548,21,74
Jam-18,lrta4,1,25,548,22,75
Jam-18,lrta4,1,25,548,21,76
Jam-18,lrta4,1,25,548,21,77
Jam-18,lrta4,1,25,548,21,78
Jam-18,lrta4,1,25,548,21,79
Jam-18,lrta4,1,25,548,21,80
Jam-18,lrta4,1,25,548,21,81
Jam-18,lrta4,1,25,548,20,82
Jam-18,lrta4,1,25,548,20,83
Jam-18,lrta4,1,25,548,20,84
Jam-18,lrta4,1,25,548,20,85
Jam-18,lrta4,1,25,548,20,86
Jam-18,lrta4,1,25,548,20,87
Jam-18,lrta4,1,25,548,20,88
Jam-18,lrta4,1,25,548,19,89
Jam-18,lrta4,1,25,548,19,90
Jam-18,lrta4,1,25,548,19,91
Jam-18,lrta4,1,25,548,18,92
Jam-18,lrta4,1,25,548,18,93
Jam-18,lrta4,1,25,548,19,94
Jam-18,lrta4,1,25,548,19,95
Jam-18,lrta4,1,25,548,19,96
Jam-18,lrta4,1,25,548,18,97
Jam-18,lrta4,1,25,548,19,98
Jam-18,lrta4,1,25,548,18,99
Jam-18,lrta4,1,25,548,17,100
Jam-18,lrta4,1,25,548,17,101
Jam-18,lrta4,1,25,548,17,102
Jam-18,lrta4,1,25,548,17,103
Jam-18,lrta4,1,25,548,17,104
Jam-18,lrta4,1,25,548,18,105
Jam-18,lrta4,1,25,548,18,106
Jam-18,lrta4,1,25,548,18,107
Jam-18,lrta4,1,25,548,17,108
Jam-18,lrta4,1,25,548,17,109
Jam-18,lrta4,1,25,548,16,110
Jam-18,lrta4,1,25,548,16,111
Jam-18,lrta4,1,25,548,17,112
Jam-18,lrta4,1,25,548,18,113
Jam-18,lrta4,1,25,548,18,114
Jam-18,lrta4,1,25,548,17,115
Jam-18,lrta4,1,25,548,17,116
Jam-18,lrta4,1,25,548,17,117
Jam-18,lrta4,1,25,548,18,118
Jam-18,lrta4,1,25,548,17,119
Jam-18,lrta4,1,25,548,17,120
Jam-18,lrta4,1,25,548,16,121
Jam-18,lrta4,1,25,548,17,122
Jam-18,lrta4,1,25,548,17,123
Jam-18,lrta4,1,25,548,16,124
Jam-18,lrta4,1,25,548,16,125
Jam-18,lrta4,1,25,548,16,126
Jam-18,lrta4,1,25,548,17,127
Jam-18,lrta4,1,25,548,18,128
Jam-18,lrta4,1,25,548,17,129
Jam-18,lrta4,1,25,548,17,130
Jam-18,lrta4,1,25,548,16,131
Jam-18,lrta4,1,25,548,15,132
Jam-18,lrta4,1,25,548,15,133
Jam-18,lrta4,1,25,548,15,134
Jam-18,lrta4,1,25,548,16,135
Jam-18,lrta4,1,25,548,17,136
Jam-18,lrta4,1,25,548,17,137
Jam-18,lrta4,1,25,548,17,138
Jam-18,lrta4,1,25,548,17,139
Jam-18,lrta4,1,25,548,16,140
Jam-18,lrta4,1,25,548,16,141
Jam-18,lrta4,1,25,548,16,142
Jam-18,lrta4,1,25,548,16,143
Jam-18,lrta4,1,25,548,17,144
Jam-18,lrta4,1,25,548,18,145
Jam-18,lrta4,1,25,548,17,146
Jam-18,lrta4,1,25,548,18,147
Jam-18,lrta4,1,25,548,18,148
Jam-18,lrta4,1,25,548,19,149
Jam-18,lrta4,1,25,548,20,150
Jam-18,lrta4,1,25,548,20,151
Jam-18,lrta4,1,25,548,20,152
Jam-18,lrta4,1,25,548,19,153
Jam-18,lrta4,1,25,548,19,154
Jam-18,lrta4,1,25,548,20,155
Jam-18,lrta4,1,25,548,20,156
Jam-18,lrta4,1,25,548,21,157
Jam-18,lrta4,1,25,548,21,158
Jam-18,lrta4,1,25,548,20,159
Jam-18,lrta4,1,25,548,19,160
Jam-18,lrta4,1,25,548,19,161
Jam-18,lrta4,1,25,548,20,162
Jam-18,lrta4,1,25,548,20,163
Jam-18,lrta4,1,25,548,20,164
Jam-18,lrta4,1,25,548,21,165
Jam-18,lrta4,1,25,548,21,166
Jam-18,lrta4,1,25,548,21,167
Jam-18,lrta4,1,25,548,21,168
Jam-18,lrta4,1,25,548,22,169
Jam-18,lrta4,1,25,548,22,170
Jam-18,lrta4,1,25,548,22,171
Jam-18,lrta4,1,25,548,22,172
Jam-18,lrta4,1,25,548,21,173
Jam-18,lrta4,1,25,548,21,174
Jam-18,lrta4,1,25,548,21,175
Jam-18,lrta4,1,25,548,20,176
Jam-18,lrta4,1,25,548,21,177
Jam-18,lrta4,1,25,548,21,178
Jam-18,lrta4,1,25,548,21,179
Jam-18,lrta4,1,25,548,21,180
Jam-18,lrta4,1,25,548,21,181
Jam-18,lrta4,1,25,548,21,182
Jam-18,lrta4,1,25,548,21,183
Jam-18,lrta4,1,25,548,21,184
Jam-18,lrta4,1,25,548,20,185
Jam-18,lrta4,1,25,548,20,186
Jam-18,lrta4,1,25,548,19,187
Jam-18,lrta4,1,25,548,19,188
Jam-18,lrta4,1,25,548,18,189
Jam-18,lrta4,1,25,548,17,190
Jam-18,lrta4,1,25,548,17,191
Jam-18,lrta4,1,25,548,17,192
Jam-18,lrta4,1,25,548,18,193
Jam-18,lrta4,1,25,548,19,194
Jam-18,lrta4,1,25,548,19,195
Jam-18,lrta4,1,25,548,19,196
Jam-18,lrta4,1,25,548,19,197
Jam-18,lrta4,1,25,548,19,198
Jam-18,lrta4,1,25,548,18,199
Jam-18,lrta4,1,25,548,17,200
Jam-18,lrta4,1,25,548,18,201
Jam-18,lrta4,1,25,548,18,202
Jam-18,lrta4,1,25,548,19,203
Jam-18,lrta4,1,25,548,19,204
Jam-18,lrta4,1,25,548,19,205
Jam-18,lrta4,1,25,548,19,206
Jam-18,lrta4,1,25,548,20,207
Jam-18,lrta4,1,25,548,20,208
Jam-18,lrta4,1,25,548,20,209
Jam-18,lrta4,1,25,548,19,210
Jam-18,lrta4,1,25,548,19,211
Jam-18,lrta4,1,25,548,19,212
Jam-18,lrta4,1,25,548,19,213
Jam-18,lrta4,1,25,548,18,214
Jam-18,lrta4,1,25,548,17,215
Jam-18,lrta4,1,25,548,17,216
Jam-18,lrta4,1,25,548,17,217
Jam-18,lrta4,1,25,548,17,218
Jam-18,lrta4,1,25,548,18,219
Jam-18,lrta4,1,25,548,18,220
Jam-18,lrta4,1,25,548,18,221
Jam-18,lrta4,1,25,548,17,222
Jam-18,lrta4,1,25,548,18,223
Jam-18,lrta4,1,25,548,19,224
Jam-18,lrta4,1,25,548,20,225
Jam-18,lrta4,1,25,548,19,226
Jam-18,lrta4,1,25,548,18,227
Jam-18,lrta4,1,25,548,19,228
Jam-18,lrta4,1,25,548,19,229
Jam-18,lrta4,1,25,548,19,230
Jam-18,lrta4,1,25,548,19,231
Jam-18,lrta4,1,25,548,19,232
Jam-18,lrta4,1,25,548,18,233
Jam-18,lrta4,1,25,548,18,234
Jam-18,lrta4,1,25,548,18,235
Jam-18,lrta4,1,25,548,18,236
Jam-18,lrta4,1,25,548,19,237
Jam-18,lrta4,1,25,548,20,238
Jam-18,lrta4,1,25,548,20,239
Jam-18,lrta4,1,25,548,20,240
Jam-18,lrta4,1,25,548,21,241
Jam-18,lrta4,1,25,548,21,242
Jam-18,lrta4,1,25,548,21,243
Jam-18,lrta4,1,25,548,21,244
Jam-18,lrta4,1,25,548,20,245
Jam-18,lrta4,1,25,548,21,246
Jam-18,lrta4,1,25,548,22,247
Jam-18,lrta4,1,25,548,21,248
Jam-18,lrta4,1,25,548,21,249
Jam-18,lrta4,1,25,548,20,250
Jam-18,lrta4,1,25,548,21,251
Jam-18,lrta4,1,25,548,21,252
Jam-18,lrta4,1,25,548,20,253
Jam-18,lrta4,1,25,548,20,254
Jam-18,lrta4,1,25,548,21,255
Jam-18,lrta4,1,25,548,21,256
Jam-18,lrta4,1,25,548,21,257
Jam-18,lrta4,1,25,548,21,258
Jam-18,lrta4,1,25,548,20,259
Jam-18,lrta4,1,25,548,21,260
Jam-18,lrta4,1,25,548,21,261
Jam-18,lrta4,1,25,548,22,262
Jam-18,lrta4,1,25,548,22,263
Jam-18,lrta4,1,25,548,22,264
Jam-18,lrta4,1,25,548,22,265
Jam-18,lrta4,1,25,548,22,266
Jam-18,lrta4,1,25,548,21,267
Jam-18,lrta4,1,25,548,22,268
Jam-18,lrta4,1,25,548,21,269
Jam-18,lrta4,1,25,548,21,270
Jam-18,lrta4,1,25,548,21,271
Jam-18,lrta4,1,25,548,22,272
Jam-18,lrta4,1,25,548,23,273
Jam-18,lrta4,1,25,548,22,274
Jam-18,lrta4,1,25,548,22,275
Jam-18,lrta4,1,25,548,22,276
Jam-18,lrta4,1,25,548,21,277
Jam-18,lrta4,1,25,548,22,278
Jam-18,lrta4,1,25,548,22,279
Jam-18,lrta4,1,25,548,22,280
Jam-18,lrta4,1,25,548,21,281
Jam-18,lrta4,1,25,548,22,282
Jam-18,lrta4,1,25,548,22,283
Jam-18,lrta4,1,25,548,22,284
Jam-18,lrta4,1,25,548,23,285
Jam-18,lrta4,1,25,548,23,286
Jam-18,lrta4,1,25,548,22,287
Jam-18,lrta4,1,25,548,22,288
Jam-18,lrta4,1,25,548,21,289
Jam-18,lrta4,1,25,548,22,290
Jam-18,lrta4,1,25,548,22,291
Jam-18,lrta4,1,25,548,22,292
Jam-18,lrta4,1,25,548,21,293
Jam-18,lrta4,1,25,548,20,294
Jam-18,lrta4,1,25,548,20,295
Jam-18,lrta4,1,25,548,20,296
Jam-18,lrta4,1,25,548,20,297
Jam-18,lrta4,1,25,548,20,298
Jam-18,lrta4,1,25,548,20,299
Jam-18,lrta4,1,25,548,19,300
Jam-18,lrta4,1,25,548,18,301
Jam-18,lrta4,1,25,548,17,302
Jam-18,lrta4,1,25,548,18,303
Jam-18,lrta4,1,25,548,19,304
Jam-18,lrta4,1,25,548,20,305
Jam-18,lrta4,1,25,548,20,306
Jam-18,lrta4,1,25,548,19,307
Jam-18,lrta4,1,25,548,19,308
Jam-18,lrta4,1,25,548,20,309
Jam-18,lrta4,1,25,548,20,310
Jam-18,lrta4,1,25,548,20,311
Jam-18,lrta4,1,25,548,20,312
Jam-18,lrta4,1,25,548,21,313
Jam-18,lrta4,1,25,548,21,314
Jam-18,lrta4,1,25,548,22,315
Jam-18,lrta4,1,25,548,22,316
Jam-18,lrta4,1,25,548,22,317
Jam-18,lrta4,1,25,548,22,318
Jam-18,lrta4,1,25,548,22,319
Jam-18,lrta4,1,25,548,22,320
Jam-18,lrta4,1,25,548,22,321
Jam-18,lrta4,1,25,548,22,322
Jam-18,lrta4,1,25,548,22,323
Jam-18,lrta4,1,25,548,22,324
Jam-18,lrta4,1,25,548,22,325
Jam-18,lrta4,1,25,548,22,326
Jam-18,lrta4,1,25,548,21,327
Jam-18,lrta4,1,25,548,21,328
Jam-18,lrta4,1,25,548,21,329
Jam-18,lrta4,1,25,548,22,330
Jam-18,lrta4,1,25,548,22,331
Jam-18,lrta4,1,25,548,22,332
Jam-18,lrta4,1,25,548,22,333
Jam-18,lrta4,1,25,548,22,334
Jam-18,lrta4,1,25,548,22,335
Jam-18,lrta4,1,25,548,22,336
Jam-18,lrta4,1,25,548,21,337
Jam-18,lrta4,1,25,548,21,338
Jam-18,lrta4,1,25,548,21,339
Jam-18,lrta4,1,25,548,21,340
Jam-18,lrta4,1,25,548,21,341
Jam-18,lrta4,1,25,548,20,342
Jam-18,lrta4,1,25,548,21,343
Jam-18,lrta4,1,25,548,22,344
Jam-18,lrta4,1,25,548,21,345
Jam-18,lrta4,1,25,548,21,346
Jam-18,lrta4,1,25,548,21,347
Jam-18,lrta4,1,25,548,20,348
Jam-18,lrta4,1,25,548,20,349
Jam-18,lrta4,1,25,548,19,350
Jam-18,lrta4,1,25,548,19,351
Jam-18,lrta4,1,25,548,20,352
Jam-18,lrta4,1,25,548,20,353
Jam-18,lrta4,1,25,548,20,354
Jam-18,lrta4,1,25,548,19,355
Jam-18,lrta4,1,25,548,19,356
Jam-18,lrta4,1,25,548,20,357
Jam-18,lrta4,1,25,548,20,358
Jam-18,lrta4,1,25,548,20,359
Jam-18,lrta4,1,25,548,20,360
Jam-18,lrta4,1,25,548,20,361
Jam-18,lrta4,1,25,548,19,362
Jam-18,lrta4,1,25,548,19,363
Jam-18,lrta4,1,25,548,19,364
Jam-18,lrta4,1,25,548,19,365
Jam-18,lrta4,1,25,548,19,366
Jam-18,lrta4,1,25,548,20,367
Jam-18,lrta4,1,25,548,20,368
Jam-18,lrta4,1,25,548,21,369
Jam-18,lrta4,1,25,548,21,370
Jam-18,lrta4,1,25,548,20,371
Jam-18,lrta4,1,25,548,21,372
Jam-18,lrta4,1,25,548,21,373
Jam-18,lrta4,1,25,548,21,374
Jam-18,lrta4,1,25,548,20,375
Jam-18,lrta4,1,25,548,20,376
Jam-18,lrta4,1,25,548,21,377
Jam-18,lrta4,1,25,548,21,378
Jam-18,lrta4,1,25,548,21,379
Jam-18,lrta4,1,25,548,22,380
Jam-18,lrta4,1,25,548,22,381
Jam-18,lrta4,1,25,548,22,382
Jam-18,lrta4,1,25,548,22,383
Jam-18,lrta4,1,25,548,23,384
Jam-18,lrta4,1,25,548,23,385
Jam-18,lrta4,1,25,548,23,386
Jam-18,lrta4,1,25,548,23,387
Jam-18,lrta4,1,25,548,22,388
Jam-18,lrta4,1,25,548,23,389
Jam-18,lrta4,1,25,548,23,390
Jam-18,lrta4,1,25,548,23,391
Jam-18,lrta4,1,25,548,23,392
Jam-18,lrta4,1,25,548,23,393
Jam-18,lrta4,1,25,548,23,394
Jam-18,lrta4,1,25,548,23,395
Jam-18,lrta4,1,25,548,23,396
Jam-18,lrta4,1,25,548,23,397
Jam-18,lrta4,1,25,548,23,398
Jam-18,lrta4,1,25,548,22,399
Jam-18,lrta4,1,25,548,22,400
Jam-18,lrta4,1,25,548,23,401
Jam-18,lrta4,1,25,548,23,402
Jam-18,lrta4,1,25,548,23,403
Jam-18,lrta4,1,25,548,23,404
Jam-18,lrta4,1,25,548,23,405
Jam-18,lrta4,1,25,548,23,406
Jam-18,lrta4,1,25,548,23,407
Jam-18,lrta4,1,25,548,23,408
Jam-18,lrta4,1,25,548,22,409
Jam-18,lrta4,1,25,548,22,410
Jam-18,lrta4,1,25,548,23,411
Jam-18,lrta4,1,25,548,23,412
Jam-18,lrta4,1,25,548,23,413
Jam-18,lrta4,1,25,548,22,414
Jam-18,lrta4,1,25,548,22,415
Jam-18,lrta4,1,25,548,22,416
Jam-18,lrta4,1,25,548,23,417
Jam-18,lrta4,1,25,548,24,418
Jam-18,lrta4,1,25,548,23,419
Jam-18,lrta4,1,25,548,23,420
Jam-18,lrta4,1,25,548,23,421
Jam-18,lrta4,1,25,548,23,422
Jam-18,lrta4,1,25,548,23,423
Jam-18,lrta4,1,25,548,23,424
Jam-18,lrta4,1,25,548,22,425
Jam-18,lrta4,1,25,548,23,426
Jam-18,lrta4,1,25,548,23,427
Jam-18,lrta4,1,25,548,22,428
Jam-18,lrta4,1,25,548,22,429
Jam-18,lrta4,1,25,548,23,430
Jam-18,lrta4,1,25,548,23,431
Jam-18,lrta4,1,25,548,23,432
Jam-18,lrta4,1,25,548,23,433
Jam-18,lrta4,1,25,548,23,434
Jam-18,lrta4,1,25,548,23,435
Jam-18,lrta4,1,25,548,23,436
Jam-18,lrta4,1,25,548,23,437
Jam-18,lrta4,1,25,548,24,438
Jam-18,lrta4,1,25,548,24,439
Jam-18,lrta4,1,25,548,24,440
Jam-18,lrta4,1,25,548,24,441
Jam-18,lrta4,1,25,548,24,442
Jam-18,lrta4,1,25,548,24,443
Jam-18,lrta4,1,25,548,24,444
Jam-18,lrta4,1,25,548,24,445
Jam-18,lrta4,1,25,548,24,446
Jam-18,lrta4,1,25,548,24,447
Jam-18,lrta4,1,25,548,24,448
Jam-18,lrta4,1,25,548,23,449
Jam-18,lrta4,1,25,548,23,450
Jam-18,lrta4,1,25,548,22,451
Jam-18,lrta4,1,25,548,22,452
Jam-18,lrta4,1,25,548,23,453
Jam-18,lrta4,1,25,548,23,454
Jam-18,lrta4,1,25,548,23,455
Jam-18,lrta4,1,25,548,22,456
Jam-18,lrta4,1,25,548,22,457
Jam-18,lrta4,1,25,548,23,458
Jam-18,lrta4,1,25,548,23,459
Jam-18,lrta4,1,25,548,23,460
Jam-18,lrta4,1,25,548,23,461
Jam-18,lrta4,1,25,548,24,462
Jam-18,lrta4,1,25,548,24,463
Jam-18,lrta4,1,25,548,24,464
Jam-18,lrta4,1,25,548,24,465
Jam-18,lrta4,1,25,548,24,466
Jam-18,lrta4,1,25,548,24,467
Jam-18,lrta4,1,25,548,24,468
Jam-18,lrta4,1,25,548,24,469
Jam-18,lrta4,1,25,548,24,470
Jam-18,lrta4,1,25,548,24,471
Jam-18,lrta4,1,25,548,23,472
Jam-18,lrta4,1,25,548,23,473
Jam-18,lrta4,1,25,548,22,474
Jam-18,lrta4,1,25,548,23,475
Jam-18,lrta4,1,25,548,24,476
Jam-18,lrta4,1,25,548,24,477
Jam-18,lrta4,1,25,548,24,478
Jam-18,lrta4,1,25,548,23,479
Jam-18,lrta4,1,25,548,24,480
Jam-18,lrta4,1,25,548,24,481
Jam-18,lrta4,1,25,548,24,482
Jam-18,lrta4,1,25,548,23,483
Jam-18,lrta4,1,25,548,23,484
Jam-18,lrta4,1,25,548,24,485
Jam-18,lrta4,1,25,548,24,486
Jam-18,lrta4,1,25,548,24,487
Jam-18,lrta4,1,25,548,23,488
Jam-18,lrta4,1,25,548,23,489
Jam-18,lrta4,1,25,548,24,490
Jam-18,lrta4,1,25,548,24,491
Jam-18,lrta4,1,25,548,24,492
Jam-18,lrta4,1,25,548,23,493
Jam-18,lrta4,1,25,548,24,494
Jam-18,lrta4,1,25,548,24,495
Jam-18,lrta4,1,25,548,24,496
Jam-18,lrta4,1,25,548,23,497
Jam-18,lrta4,1,25,548,23,498
Jam-18,lrta4,1,25,548,23,499
Jam-18,lrta4,1,25,548,23,500
Jam-18,lrta4,1,25,548,24,501
Jam-18,lrta4,1,25,548,24,502
Jam-18,lrta4,1,25,548,24,503
Jam-18,lrta4,1,25,548,24,504
Jam-18,lrta4,1,25,548,24,505
Jam-18,lrta4,1,25,548,24,506
Jam-18,lrta4,1,25,548,24,507
Jam-18,lrta4,1,25,548,24,508
Jam-18,lrta4,1,25,548,24,509
Jam-18,lrta4,1,25,548,24,510
Jam-18,lrta4,1,25,548,24,511
Jam-18,lrta4,1,25,548,24,512
Jam-18,lrta4,1,25,548,24,513
Jam-18,lrta4,1,25,548,24,514
Jam-18,lrta4,1,25,548,23,515
Jam-18,lrta4,1,25,548,22,516
Jam-18,lrta4,1,25,548,22,517
Jam-18,lrta4,1,25,548,21,518
Jam-18,lrta4,1,25,548,21,519
Jam-18,lrta4,1,25,548,20,520
Jam-18,lrta4,1,25,548,19,521
Jam-18,lrta4,1,25,548,20,522
Jam-18,lrta4,1,25,548,19,523
Jam-18,lrta4,1,25,548,18,524
Jam-18,lrta4,1,25,548,17,525
Jam-18,lrta4,1,25,548,16,526
Jam-18,lrta4,1,25,548,15,527
Jam-18,lrta4,1,25,548,14,528
Jam-18,lrta4,1,25,548,15,529
Jam-18,lrta4,1,25,548,14,530
Jam-18,lrta4,1,25,548,14,531
Jam-18,lrta4,1,25,548,13,532
Jam-18,lrta4,1,25,548,12,533
Jam-18,lrta4,1,25,548,12,534
Jam-18,lrta4,1,25,548,11,535
Jam-18,lrta4,1,25,548,10,536
Jam-18,lrta4,1,25,548,9,537
Jam-18,lrta4,1,25,548,8,538
Jam-18,lrta4,1,25,548,8,539
Jam-18,lrta4,1,25,548,7,540
Jam-18,lrta4,1,25,548,8,541
Jam-18,lrta4,1,25,548,7,542
Jam-18,lrta4,1,25,548,6,543
Jam-18,lrta4,1,25,548,5,544
Jam-18,lrta4,1,25,548,4,545
Jam-18,lrta4,1,25,548,3,546
Jam-18,lrta4,1,25,548,2,547
Jam-18,lrta4,1,25,548,2,548
Jam-18,lrta5,1.5,25,40,26,1
Jam-18,lrta5,1.5,25,40,26,2
Jam-18,lrta5,1.5,25,40,26,3
Jam-18,lrta5,1.5,25,40,25,4
Jam-18,lrta5,1.5,25,40,24,5
Jam-18,lrta5,1.5,25,40,23,6
Jam-18,lrta5,1.5,25,40,22,7
Jam-18,lrta5,1.5,25,40,23,8
Jam-18,lrta5,1.5,25,40,22,9
Jam-18,lrta5,1.5,25,40,22,10
Jam-18,lrta5,1.5,25,40,23,11
Jam-18,lrta5,1.5,25,40,22,12
Jam-18,lrta5,1.5,25,40,22,13
Jam-18,lrta5,1.5,25,40,21,14
Jam-18,lrta5,1.5,25,40,21,15
Jam-18,lrta5,1.5,25,40,22,16
Jam-18,lrta5,1.5,25,40,21,17
Jam-18,lrta5,1.5,25,40,20,18
Jam-18,lrta5,1.5,25,40,19,19
Jam-18,lrta5,1.5,25,40,19,20
Jam-18,lrta5,1.5,25,40,19,21
Jam-18,lrta5,1.5,25,40,18,22
Jam-18,lrta5,1.5,25,40,17,23
Jam-18,lrta5,1.5,25,40,16,24
Jam-18,lrta5,1.5,25,40,15,25
Jam-18,lrta5,1.5,25,40,14,26
Jam-18,lrta5,1.5,25,40,13,27
Jam-18,lrta5,1.5,25,40,12,28
Jam-18,lrta5,1.5,25,40,11,29
Jam-18,lrta5,1.5,25,40,10,30
Jam-18,lrta5,1.5,25,40,9,31
Jam-18,lrta5,1.5,25,40,8,32
Jam-18,lrta5,1.5,25,40,7,33
Jam-18,lrta5,1.5,25,40,7,34
Jam-18,lrta5,1.5,25,40,6,35
Jam-18,lrta5,1.5,25,40,5,36
Jam-18,lrta5,1.5,25,40,4,37
Jam-18,lrta5,1.5,25,40,3,38
Jam-18,lrta5,1.5,25,40,2,39
Jam-18,lrta5,1.5,25,40,2,40
Jam-19,lrta0,1,1,455,23,1
Jam-19,lrta0,1,1,455,23,2
Jam-19,lrta0,1,1,455,23,3
Jam-19,lrta0,1,1,455,23,4
Jam-19,lrta0,1,1,455,23,5
Jam-19,lrta0,1,1,455,22,6
Jam-19,lrta0,1,1,455,22,7
Jam-19,lrta0,1,1,455,23,8
Jam-19,lrta0,1,1,455,23,9
Jam-19,lrta0,1,1,455,23,10
Jam-19,lrta0,1,1,455,22,11
Jam-19,lrta0,1,1,455,22,12
Jam-19,lrta0,1,1,455,23,13
Jam-19,lrta0,1,1,455,23,14
Jam-19,lrta0,1,1,455,23,15
Jam-19,lrta0,1,1,455,23,16
Jam-19,lrta0,1,1,455,22,17
Jam-19,lrta0,1,1,455,22,18
Jam-19,lrta0,1,1,455,22,19
Jam-19,lrta0,1,1,455,22,20
Jam-19,lrta0,1,1,455,23,21
Jam-19,lrta0,1,1,455,23,22
Jam-19,lrta0,1,1,455,23,23
Jam-19,lrta0,1,1,455,23,24
Jam-19,lrta0,1,1,455,23,25
Jam-19,lrta0,1,1,455,23,26
Jam-19,lrta0,1,1,455,23,27
Jam-19,lrta0,1,1,455,23,28
Jam-19,lrta0,1,1,455,23,29
Jam-19,lrta0,1,1,455,23,30
Jam-19,lrta0,1,1,455,23,31
Jam-19,lrta0,1,1,455,22,32
Jam-19,lrta0,1,1,455,22,33
Jam-19,lrta0,1,1,455,22,34
Jam-19,lrta0,1,1,455,23,35
Jam-19,lrta0,1,1,455,23,36
Jam-19,lrta0,1,1,455,23,37
Jam-19,lrta0,1,1,455,23,38
Jam-19,lrta0,1,1,455,22,39
Jam-19,lrta0,1,1,455,23,40
Jam-19,lrta0,1,1,455,23,41
Jam-19,lrta0,1,1,455,23,42
Jam-19,lrta0,1,1,455,23,43
Jam-19,lrta0,1,1,455,23,44
Jam-19,lrta0,1,1,455,23,45
Jam-19,lrta0,1,1,455,23,46
Jam-19,lrta0,1,1,455,23,47
Jam-19,lrta0,1,1,455,23,48
Jam-19,lrta0,1,1,455,23,49
Jam-19,lrta0,1,1,455,23,50
Jam-19,lrta0,1,1,455,23,51
Jam-19,lrta0,1,1,455,23,52
Jam-19,lrta0,1,1,455,23,53
Jam-19,lrta0,1,1,455,23,54
Jam-19,lrta0,1,1,455,23,55
Jam-19,lrta0,1,1,455,23,56
Jam-19,lrta0,1,1,455,23,57
Jam-19,lrta0,1,1,455,23,58
Jam-19,lrta0,1,1,455,23,59
Jam-19,lrta0,1,1,455,23,60
Jam-19,lrta0,1,1,455,23,61
Jam-19,lrta0,1,1,455,23,62
Jam-19,lrta0,1,1,455,23,63
Jam-19,lrta0,1,1,455,23,64
Jam-19,lrta0,1,1,455,23,65
Jam-19,lrta0,1,1,455,23,66
Jam-19,lrta0,1,1,455,22,67
Jam-19,lrta0,1,1,455,22,68
Jam-19,lrta0,1,1,455,21,69
Jam-19,lrta0,1,1,455,20,70
Jam-19,lrta0,1,1,455,19,71
Jam-19,lrta0,1,1,455,18,72
Jam-19,lrta0,1,1,455,18,73
Jam-19,lrta0,1,1,455,17,74
Jam-19,lrta0,1,1,455,18,75
Jam-19,lrta0,1,1,455,18,76
Jam-19,lrta0,1,1,455,17,77
Jam-19,lrta0,1,1,455,18,78
Jam-19,lrta0,1,1,455,18,79
Jam-19,lrta0,1,1,455,18,80
Jam-19,lrta0,1,1,455,18,81
Jam-19,lrta0,1,1,455,19,82
Jam-19,lrta0,1,1,455,19,83
Jam-19,lrta0,1,1,455,19,84
Jam-19,lrta0,1,1,455,19,85
Jam-19,lrta0,1,1,455,19,86
Jam-19,lrta0,1,1,455,20,87
Jam-19,lrta0,1,1,455,20,88
Jam-19,lrta0,1,1,455,20,89
Jam-19,lrta0,1,1,455,20,90
Jam-19,lrta0,1,1,455,19,91
Jam-19,lrta0,1,1,455,18,92
Jam-19,lrta0,1,1,455,18,93
Jam-19,lrta0,1,1,455,17,94
Jam-19,lrta0,1,1,455,17,95
Jam-19,lrta0,1,1,455,17,96
Jam-19,lrta0,1,1,455,17,97
Jam-19,lrta0,1,1,455,17,98
Jam-19,lrta0,1,1,455,17,99
Jam-19,lrta0,1,1,455,17,100
Jam-19,lrta0,1,1,455,18,101
Jam-19,lrta0,1,1,455,18,102
Jam-19,lrta0,1,1,455,18,103
Jam-19,lrta0,1,1,455,18,104
Jam-19,lrta0,1,1,455,18,105
Jam-19,lrta0,1,1,455,17,106
Jam-19,lrta0,1,1,455,16,107
Jam-19,lrta0,1,1,455,16,108
Jam-19,lrta0,1,1,455,17,109
Jam-19,lrta0,1,1,455,17,110
Jam-19,lrta0,1,1,455,18,111
Jam-19,lrta0,1,1,455,19,112
Jam-19,lrta0,1,1,455,18,113
Jam-19,lrta0,1,1,455,18,114
